target_url,target_date,target_site,target_attributions,source_0,source_0_date,source_0_site,source_0_overlap,source_0_attributions,source_1,source_1_date,source_1_site,source_1_overlap,source_1_attributions,source_2,source_2_date,source_2_site,source_2_overlap,source_2_attributions,source_3,source_3_date,source_3_site,source_3_overlap,source_3_attributions,source_4,source_4_date,source_4_site,source_4_overlap,source_4_attributions,classification,country,source_5,source_5_date,source_5_site,source_5_overlap,source_5_attributions,source_6,source_6_date,source_6_site,source_6_overlap,source_6_attributions,Country
https://www.independent.co.ug/european-union-escalates-antitrust-case-against-apple,2022-05-03,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0503/c90000-10091815.html,2022-05-03,en.people.cn,0.625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/sudan-as-coordinator-for-black-sea-grain-initiative,2022-08-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0813/c90000-10134792.html,2022-08-13,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/africa-cdc-commends-china-over-partnership-in-vaccine-manufacturing,2022-11-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1112/c90000-10170416.html,2022-11-12,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/who-renames-monkeypox-as-mpox-to-avoid-stigma,2022-11-29,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-11-29/detail-ihchipfx8307676.shtml,2022-11-29,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/china-uganda-sign-economic-technical-cooperation-agreement,2022-04-15,independent.co.ug,THE INDEPENDENT,http://en.people.cn/n3/2022/0415/c90000-10084243.html,2022-04-15,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,self,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/eu-targets-russian-coal-ships-in-new-sanctions,2022-04-06,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0406/c90000-10080301.html,2022-04-06,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/twelve-african-countries-report-1782-cases-of-monkeypox-africa-cdc,2022-07-02,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/07/01/twelve-african-countries-report-1782-cases-of-monkeypox-africa-cdc,2022-07-01,africa.cgtn.com,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/former-u-s-president-barack-obama-tests-positive-for-covid-19,2022-03-14,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-03-14/detail-ihawpiuq2989046.shtml,2022-03-14,ecns.cn,0.5833333333333334,Xinhua,http://en.people.cn/n3/2022/0314/c90000-9970597.html,2022-03-14,en.people.cn,0.5833333333333334,Xinhua,https://africa.cgtn.com/2022/03/14/former-u-s-president-barack-obama-tests-positive-for-covid-19,2022-03-14,africa.cgtn.com,0.5,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/sudans-al-burhan-urges-un-missions-neutrality-on-national-political-crisis,2022-04-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0404/c90000-10079864.html,2022-04-04,en.people.cn,0.6875,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/messi-qatar-will-be-my-last-world-cup,2022-10-07,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1007/c90000-10155064.html,2022-10-07,en.people.cn,0.7333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/ukraine-not-to-agree-to-frozen-conflict-with-russia-zelensky,2022-05-05,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0505/c90000-10092295.html,2022-05-05,en.people.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/iran-does-not-seek-nuke-weapons-fm,2022-08-08,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202208/08/WS62f060fda310fd2b29e70cf8.html,2022-08-08,chinadaily.com.cn,0.6923076923076923,Xinhua,http://www.chinadaily.com.cn/a/202208/08/WS62f060fda310fd2b29e70cf8.html,2022-08-08,chinadaily.com.cn,0.6923076923076923,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/nato-chief-offers-quick-admission-for-finland-sweden-despite-russias-objection,2022-04-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0429/c90000-10090836.html,2022-04-29,en.people.cn,0.5625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/china-calls-for-supporting-russia-ukraine-ceasefire-talks-offers-humanitarian-aid,2022-03-11,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-03-11/detail-ihawiaxw7024859.shtml,2022-03-11,ecns.cn,0.6,Xinhua,http://en.people.cn/n3/2022/0311/c90000-9969839.html,2022-03-11,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/un-aid-convoy-reaches-ethiopias-conflict-hit-tigray-region,2022-04-17,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/04/16/un-aid-convoy-reaches-ethiopias-conflict-hit-tigray-region,2022-04-16,africa.cgtn.com,0.5,,http://en.people.cn/n3/2022/0416/c90000-10084953.html,2022-04-16,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/australia-overturns-novak-djokovic-visa-ban-ahead-of-australian-open,2022-11-17,independent.co.ug,Xinhua,http://www.chinadaily.com.cn/a/202211/17/WS63759d07a31049175432a499.html,2022-11-17,chinadaily.com.cn,0.7142857142857143,Xinhua,https://www.chinadaily.com.cn/a/202211/17/WS63759d07a31049175432a499.html,2022-11-17,chinadaily.com.cn,0.7142857142857143,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/eu-states-using-strategies-to-confront-price-hike-at-gasoline-pump,2022-06-23,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0622/c90000-10112902.html,2022-06-22,en.people.cn,0.7222222222222222,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/un-chief-calls-for-taxation-on-windfall-profits-of-oil-and-gas-companies,2022-08-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0804/c90000-10131123.html,2022-08-04,en.people.cn,0.8,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/russia-wont-participate-in-special-session-of-unhrc-on-ukraine,2022-05-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0511/c90000-10094975.html,2022-05-11,en.people.cn,0.5,Xinhua,http://www.ecns.cn/news/2022-05-11/detail-ihayhruk0765757.shtml,2022-05-11,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/bidens-supreme-court-nominee-sent-to-full-senate-for-floor-debate-votes,2022-04-05,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0405/c90000-10080082.html,2022-04-05,en.people.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/u-s-to-revoke-russias-most-favored-nation-status-amid-ukraine-crisis,2022-03-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0312/c90000-9970204.html,2022-03-12,en.people.cn,0.6428571428571429,Xinhua,https://www.chinadaily.com.cn/a/202203/12/WS622bacc1a310cdd39bc8c21b.html,2022-03-12,chinadaily.com.cn,0.5,Xinhua,http://www.ecns.cn/news/2022-03-12/detail-ihawpiuq2988804.shtml,2022-03-12,ecns.cn,0.6428571428571429,Xinhua,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/chinese-american-film-television-festivals-shine-in-their-18th-year,2022-11-06,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202211/08/WS636a0cb0a3105ca1f2274c21.html,2022-11-08,chinadaily.com.cn,0.5,Xinhua,http://www.chinadaily.com.cn/a/202211/08/WS636a0cb0a3105ca1f2274c21.html,2022-11-08,chinadaily.com.cn,0.5,Xinhua,http://en.people.cn/n3/2022/1107/c90000-10167813.html,2022-11-07,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/who-ramps-up-response-in-eastern-africa-amid-looming-health-crisis,2022-07-02,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/06/30/who-ramps-up-response-in-eastern-africa-amid-looming-health-crisis,2022-06-30,africa.cgtn.com,0.6,,http://en.people.cn/n3/2022/0630/c90000-10117226.html,2022-06-30,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/xi-congratulates-china-news-service-on-70th-anniversary,2022-09-24,independent.co.ug,Xinhua,http://www.ecns.cn/news/politics/2022-09-23/detail-ihcehzfe8141385.shtml,2022-09-23,ecns.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/russia-denies-involvement-in-nord-stream-gas-leaks,2022-09-29,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0929/c90000-10153271.html,2022-09-29,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/putin-says-russia-ready-to-export-more-fertilizers,2022-11-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1124/c90000-10175750.html,2022-11-24,en.people.cn,0.5,Xinhua,http://www.ecns.cn/news/2022-11-24/detail-ihchchpu5658460.shtml,2022-11-24,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/un-chief-calls-for-tangible-and-credible-forest-management,2022-03-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0322/c90000-9974119.html,2022-03-22,en.people.cn,0.5714285714285714,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/biden-says-not-consider-trump-supporters-as-threat,2022-09-03,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0904/c90000-10143103.html,2022-09-04,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/eight-african-countries-report-confirmed-monkeypox-cases-who,2022-06-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0617/c90000-10111018.html,2022-06-17,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/u-s-not-providing-ukraine-with-long-range-rocket-systems-biden,2022-05-31,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0531/c90000-10103506.html,2022-05-31,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/sri-lankas-new-president-to-be-elected-on-july-20-speaker,2022-07-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0712/c90000-10121814.html,2022-07-12,en.people.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/imf-downgrades-2023-global-growth-forecast-to-2-7-pct,2022-10-12,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1012/c90000-10157055.html,2022-10-12,en.people.cn,0.7916666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/imf-urges-policymakers-to-keep-tight-fiscal-stance-to-help-fight-inflation,2022-10-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1013/c90000-10157698.html,2022-10-13,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/deltacron-has-indeed-come,2022-03-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0316/c90000-9971752.html,2022-03-16,en.people.cn,0.6,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/global-covid-19-cases-surpass-400million-johns-hopkins-university,2022-02-09,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-09/detail-ihavnavn5797374.shtml,2022-02-09,ecns.cn,0.5,Xinhua,http://en.people.cn/n3/2022/0209/c90000-9954993.html,2022-02-09,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/bidens-administration-faces-only-bad-options-as-inflation-soars,2022-06-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0615/c90000-10109936.html,2022-06-15,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/salva-kiir-vows-to-implement-peace-deal-despite-hitches,2022-03-29,independent.co.ug,Xinhua,https://english.news.cn/africa/20220329/cc796f8640d94df0b7a36c318a2c4a83/c.html,2022-03-29,english.news.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/au-announces-fund-to-support-south-africa-following-devastating-floods,2022-04-20,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/04/20/african-union-announces-fund-to-support-south-africa-following-devastating-floods,2022-04-20,africa.cgtn.com,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/worlds-largest-trade-deal-enters-into-force,2022-01-01,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-01-01/detail-ihaukspy1046923.shtml,2022-01-01,ecns.cn,0.7222222222222222,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/russia-ukraine-conflict-wreaks-havoc-on-african-economies-expert,2022-04-16,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0415/c90000-10084439.html,2022-04-15,en.people.cn,0.625,Xinhua,http://en.people.cn/n3/2022/0415/c90000-10084467.html,2022-04-15,en.people.cn,0.625,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/unicef-who-warn-of-larger-measles-outbreaks-as-cases-spike,2022-04-28,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0428/c90000-10090355.html,2022-04-28,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/un-chief-calls-for-end-to-violence-in-sudan,2022-01-19,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-01-19/detail-ihauveie2088451.shtml,2022-01-19,ecns.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/african-development-bank-chief-announces-set-up-of-youth-investment-banks,2022-06-22,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/06/22/african-development-bank-chief-announces-set-up-of-youth-investment-banks,2022-06-22,africa.cgtn.com,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/putin-discusses-ukraine-issue-with-state-leaders,2022-02-25,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-02-25/detail-ihavwrts3795913.shtml,2022-02-25,ecns.cn,0.5625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/frances-macron-announces-bid-for-presidential-re-election,2022-03-04,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0304/c90000-9965885.html,2022-03-04,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://dailyexpress.co.ug/2022/06/16/who-calls-for-genuine-unselfish-collaboration-against-monkeypox,2022-06-16,dailyexpress.co.ug,"Uganda Radio Network, XINHUA",http://www.ecns.cn/news/2022-06-16/detail-ihaziuqy8691323.shtml,2022-06-16,ecns.cn,0.5625,Xinhua,http://en.people.cn/n3/2022/0616/c90000-10110248.html,2022-06-16,en.people.cn,0.5625,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/study-finds-glucose-like-metabolite-effective-against-covid-19,2022-05-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0513/c90000-10096188.html,2022-05-13,en.people.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/trump-responds-to-committees-vote-to-subpoena-him-over-capitol-riot,2022-10-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1015/c90000-10158690.html,2022-10-15,en.people.cn,0.625,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/china-locks-down-as-covid-19-cases-shoot-up,2022-03-13,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0313/c90000-9970492.html,2022-03-13,en.people.cn,0.7272727272727273,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/u-s-launches-trial-to-study-allergic-reactions-to-covid-19-mrna-vaccines,2022-03-11,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0310/c90000-9969013.html,2022-03-10,en.people.cn,0.6428571428571429,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/africas-aviation-industry-negatively-impacted-by-russia-ukraine-conflict-experts,2022-05-10,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0510/c90000-10094652.html,2022-05-10,en.people.cn,0.5333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/u-s-crypto-investors-call-for-more-regulation-as-ftx-fiasco-dents-confidence,2022-11-17,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1117/c90000-10172598.html,2022-11-17,en.people.cn,0.6842105263157895,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/african-scientists-say-green-future-at-stake-amid-deforestation,2022-05-03,independent.co.ug,Xinhua,https://africa.cgtn.com/2022/05/03/african-scientists-say-deforestation-puts-continents-green-future-at-stake,2022-05-03,africa.cgtn.com,0.625,,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/global-covid-19-death-toll-tops-6million-who,2022-03-09,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0309/c90000-9968417.html,2022-03-09,en.people.cn,0.5555555555555556,Xinhua,http://www.ecns.cn/news/2022-03-09/detail-ihawiaxw7022962.shtml,2022-03-09,ecns.cn,0.5555555555555556,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/russia-declares-early-termination-of-membership-of-un-human-rights-council,2022-04-08,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-04-08/detail-ihaxeryf5448686.shtml,2022-04-08,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/at-what-point-do-oil-prices-trigger-a-u-s-recession,2022-03-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0324/c90000-9975377.html,2022-03-24,en.people.cn,0.8285714285714286,Xinhua,http://en.people.cn/n3/2022/0324/c90000-9975293.html,2022-03-24,en.people.cn,0.8571428571428571,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/fauci-announces-stepping-down-in-december,2022-08-23,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0823/c90000-10138334.html,2022-08-23,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/us-uneasy-as-gas-prices-hit-new-high,2022-03-07,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0308/c90000-9967870.html,2022-03-08,en.people.cn,0.6666666666666666,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/ukraine-ready-to-exchange-prisoners-with-russia-zelensky,2022-03-28,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0328/c90000-10076696.html,2022-03-28,en.people.cn,0.5454545454545454,Xinhua,http://www.ecns.cn/news/2022-03-28/detail-ihawymkm2555653.shtml,2022-03-28,ecns.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/timeline-development-of-russia-ukraine-conflict,2022-02-25,independent.co.ug,Xinhua,https://www.chinadaily.com.cn/a/202202/25/WS62178792a310cdd39bc88c16.html,2022-02-25,chinadaily.com.cn,0.8108108108108109,Xinhua,http://www.ecns.cn/news/2022-02-25/detail-ihavwrts3796462.shtml,2022-02-25,ecns.cn,0.8378378378378378,Xinhua,http://en.people.cn/n3/2022/0225/c90000-9962777.html,2022-02-25,en.people.cn,0.6486486486486487,Xinhua,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/biden-appoints-first-native-american-to-serve-as-treasurer,2022-06-22,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0622/c90000-10112904.html,2022-06-22,en.people.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/world-bank-downgrades-2022-global-growth-forecast-to-2-9-pct-warns-of-stagflation-risk,2022-06-08,independent.co.ug,Xinhua,http://www.ecns.cn/news/economy/2022-06-08/detail-ihazcpzs6459068.shtml,2022-06-08,ecns.cn,0.6153846153846154,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/elon-musk-takes-control-of-twitter,2022-10-28,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1028/c90000-10164722.html,2022-10-28,en.people.cn,0.6666666666666666,Xinhua,http://www.ecns.cn/business/2022-10-28/detail-ihcfhiyy9446596.shtml,2022-10-28,ecns.cn,0.6666666666666666,Xinhua,http://www.chinadaily.com.cn/a/202210/28/WS635b3ccfa310fd2b29e7f095.html,2022-10-28,chinadaily.com.cn,0.5833333333333334,Xinhua,https://www.chinadaily.com.cn/a/202210/28/WS635b3ccfa310fd2b29e7f095.html,2022-10-28,chinadaily.com.cn,0.5833333333333334,Xinhua,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/who-warns-future-waves-of-covid-19-infection-as-deaths-drop,2022-09-15,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0915/c90000-10147220.html,2022-09-15,en.people.cn,0.6875,Xinhua,http://www.ecns.cn/news/2022-09-15/detail-ihceauqk3918915.shtml,2022-09-15,ecns.cn,0.6875,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/cameroon-looks-to-bright-future-in-film-productions,2022-08-15,independent.co.ug,Xinhua,http://www.chinadaily.com.cn/a/202208/20/WS63004406a310fd2b29e7351d.html,2022-08-20,chinadaily.com.cn,0.5384615384615384,Xinhua,https://www.chinadaily.com.cn/a/202208/20/WS63004406a310fd2b29e7351d.html,2022-08-20,chinadaily.com.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/uk-top-court-rules-against-scottish-independence-vote-bid,2022-11-24,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1124/c90000-10175749.html,2022-11-24,en.people.cn,0.5833333333333334,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/biden-casts-early-vote-in-polarized-midterm-elections,2022-10-30,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1031/c90000-10165332.html,2022-10-31,en.people.cn,0.6875,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://dailyexpress.co.ug/2022/07/01/uganda-china-bolster-ties-in-60-year-journey,2022-07-02,dailyexpress.co.ug,"Uganda Radio Network, XINHUA",http://en.people.cn/n3/2022/0701/c90000-10117546.html,2022-07-01,en.people.cn,0.7333333333333333,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/un-high-level-forum-calls-for-global-efforts-in-quality-education,2022-07-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0707/c90000-10120421.html,2022-07-07,en.people.cn,0.6666666666666666,Xinhua,http://www.chinadaily.com.cn/a/202207/07/WS62c6a7d1a310fd2b29e6b1aa.html,2022-07-07,chinadaily.com.cn,0.6111111111111112,Xinhua,https://www.chinadaily.com.cn/a/202207/07/WS62c6a7d1a310fd2b29e6b1aa.html,2022-07-07,chinadaily.com.cn,0.6111111111111112,Xinhua,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/strong-u-s-dollar-causes-serious-problems-to-low-middle-income-countries-foreign-affairs,2022-11-05,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/1105/c90000-10167629.html,2022-11-05,en.people.cn,0.5384615384615384,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/inflation-supply-disruption-stifle-eurozone-growth,2022-02-08,independent.co.ug,Xinhua,http://en.people.cn/n3/2022/0208/c90000-9954676.html,2022-02-08,en.people.cn,0.8620689655172413,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/british-pm-sunak-vows-to-fix-mistakes-restore-economic-stability,2022-10-25,independent.co.ug,Xinhua,http://www.ecns.cn/news/2022-10-25/detail-ihcfhiyy9442568.shtml,2022-10-25,ecns.cn,0.5,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
https://www.independent.co.ug/england-captain-kane-has-rooneys-goal-record-in-sight,2022-11-21,independent.co.ug,Xinhua,http://english.news.cn/20221121/c39127cbb0f6477da1c130570bd2ea97/c.html,2022-11-21,english.news.cn,0.5454545454545454,Xinhua,,,,,,,,,,,,,,,,,,,,,state-media,Uganda,,,,,,,,,,,Uganda
